order_id,customer_id,order_date,order_status
2024,1681,2026-03-14 14:13:14.759448,shipped
2025,1069,2026-03-14 14:13:14.759448,delivered
2026,1512,2026-03-14 14:13:14.759448,created
2027,609,2026-03-14 14:13:14.759448,refunded
2028,989,2026-03-14 14:13:14.759448,created
2029,1159,2026-03-14 14:13:14.759448,cancelled
2030,664,2026-03-14 14:13:14.759448,cancelled
2031,1486,2026-03-14 14:13:14.759448,paid
2032,972,2026-03-14 14:13:14.759448,shipped
2033,1619,2026-03-14 14:13:14.759448,refunded
2034,546,2026-03-14 14:13:14.759448,delivered
2035,1398,2026-03-14 14:13:14.759448,shipped
2036,844,2026-03-14 14:13:14.759448,shipped
2037,824,2026-03-14 14:13:14.759448,paid
2038,1310,2026-03-14 14:13:14.759448,shipped
2039,1329,2026-03-14 14:13:14.759448,cancelled
2040,1096,2026-03-14 14:13:14.759448,delivered
2041,1622,2026-03-14 14:13:14.759448,paid
2042,44,2026-03-14 14:13:14.759448,cancelled
2043,1556,2026-03-14 14:13:14.759448,created
2044,1144,2026-03-14 14:13:14.759448,created
2045,1717,2026-03-14 14:13:14.759448,paid
2046,1311,2026-03-14 14:13:14.759448,paid
2047,1456,2026-03-14 14:13:14.759448,cancelled
2048,1761,2026-03-14 14:13:14.759448,created
2049,684,2026-03-14 14:13:14.759448,created
2050,760,2026-03-14 14:13:14.759448,created
2051,796,2026-03-14 14:13:14.759448,paid
2052,968,2026-03-14 14:13:14.759448,delivered
2053,127,2026-03-14 14:13:14.759448,delivered
2054,1402,2026-03-14 14:13:14.759448,paid
2055,1303,2026-03-14 14:13:14.759448,refunded
2056,1269,2026-03-14 14:13:14.759448,delivered
2057,52,2026-03-14 14:13:14.759448,shipped
2058,916,2026-03-14 14:13:14.759448,paid
2059,534,2026-03-14 14:13:14.759448,created
2060,441,2026-03-14 14:13:14.759448,delivered
2061,31,2026-03-14 14:13:14.759448,shipped
2062,1057,2026-03-14 14:13:14.759448,paid
2063,192,2026-03-14 14:13:14.759448,created
2064,3,2026-03-14 14:13:14.759448,created
2065,956,2026-03-14 14:13:14.759448,paid
2066,1239,2026-03-14 14:13:14.759448,delivered
2067,1736,2026-03-14 14:13:14.759448,delivered
2068,1208,2026-03-14 14:13:14.759448,paid
2069,1688,2026-03-14 14:13:14.759448,shipped
2070,1578,2026-03-14 14:13:14.759448,delivered
2071,747,2026-03-14 14:13:14.759448,delivered
2072,529,2026-03-14 14:13:14.759448,shipped
2073,495,2026-03-14 14:13:14.759448,paid
2074,1365,2026-03-14 14:13:14.759448,created
2075,201,2026-03-14 14:13:14.759448,paid
2076,1229,2026-03-14 14:13:14.759448,shipped
2077,76,2026-03-14 14:13:14.759448,created
2078,806,2026-03-14 14:13:14.759448,paid
2079,1231,2026-03-14 14:13:14.759448,shipped
2080,1690,2026-03-14 14:13:14.759448,shipped
2081,872,2026-03-14 14:13:14.759448,created
2082,1425,2026-03-14 14:13:14.759448,cancelled
2083,1559,2026-03-14 14:13:14.759448,created
2084,337,2026-03-14 14:13:14.759448,cancelled
2085,1710,2026-03-14 14:13:14.759448,delivered
2086,1563,2026-03-14 14:13:14.759448,cancelled
2087,1580,2026-03-14 14:13:14.759448,delivered
2088,1709,2026-03-14 14:13:14.759448,created
2089,1374,2026-03-14 14:13:14.759448,paid
2090,367,2026-03-14 14:13:14.759448,paid
2091,1035,2026-03-14 14:13:14.759448,refunded
2092,1649,2026-03-14 14:13:14.759448,shipped
2093,1296,2026-03-14 14:13:14.759448,paid
2094,974,2026-03-14 14:13:14.759448,shipped
2095,982,2026-03-14 14:13:14.759448,paid
2096,908,2026-03-14 14:13:14.759448,paid
2097,118,2026-03-14 14:13:14.759448,shipped
2098,315,2026-03-14 14:13:14.759448,delivered
2099,221,2026-03-14 14:13:14.759448,delivered
2100,63,2026-03-14 14:13:14.759448,created
2101,691,2026-03-13 14:13:14.759448,refunded
2102,1010,2026-03-13 14:13:14.759448,delivered
2103,1588,2026-03-13 14:13:14.759448,paid
2104,44,2026-03-13 14:13:14.759448,refunded
2105,1014,2026-03-13 14:13:14.759448,cancelled
2106,688,2026-03-13 14:13:14.759448,cancelled
2107,1631,2026-03-13 14:13:14.759448,shipped
2108,1080,2026-03-13 14:13:14.759448,paid
2109,1678,2026-03-13 14:13:14.759448,created
2110,12,2026-03-13 14:13:14.759448,delivered
2111,792,2026-03-13 14:13:14.759448,refunded
2112,1638,2026-03-13 14:13:14.759448,created
2113,1189,2026-03-13 14:13:14.759448,cancelled
2114,894,2026-03-13 14:13:14.759448,shipped
2115,352,2026-03-13 14:13:14.759448,created
2116,758,2026-03-13 14:13:14.759448,shipped
2117,1271,2026-03-13 14:13:14.759448,refunded
2118,1061,2026-03-13 14:13:14.759448,created
2119,783,2026-03-13 14:13:14.759448,created
2120,987,2026-03-13 14:13:14.759448,created
2121,782,2026-03-13 14:13:14.759448,cancelled
2122,1030,2026-03-13 14:13:14.759448,shipped
2123,922,2026-03-13 14:13:14.759448,refunded
2124,1355,2026-03-13 14:13:14.759448,cancelled
2125,1246,2026-03-13 14:13:14.759448,refunded
2126,994,2026-03-13 14:13:14.759448,shipped
2127,1051,2026-03-13 14:13:14.759448,cancelled
2128,177,2026-03-13 14:13:14.759448,created
2129,1300,2026-03-13 14:13:14.759448,created
2130,1184,2026-03-13 14:13:14.759448,paid
2131,157,2026-03-13 14:13:14.759448,refunded
2132,967,2026-03-13 14:13:14.759448,shipped
2133,1667,2026-03-13 14:13:14.759448,cancelled
2134,1756,2026-03-13 14:13:14.759448,delivered
2135,1014,2026-03-13 14:13:14.759448,paid
2136,1160,2026-03-13 14:13:14.759448,shipped
2137,1398,2026-03-13 14:13:14.759448,shipped
2138,619,2026-03-13 14:13:14.759448,created
2139,871,2026-03-13 14:13:14.759448,created
2140,529,2026-03-13 14:13:14.759448,delivered
2141,421,2026-03-13 14:13:14.759448,refunded
2142,415,2026-03-13 14:13:14.759448,refunded
2143,715,2026-03-13 14:13:14.759448,paid
2144,266,2026-03-13 14:13:14.759448,cancelled
2145,1729,2026-03-13 14:13:14.759448,cancelled
2146,1589,2026-03-13 14:13:14.759448,paid
2147,69,2026-03-13 14:13:14.759448,delivered
2148,1100,2026-03-13 14:13:14.759448,created
2149,20,2026-03-13 14:13:14.759448,cancelled
2150,1176,2026-03-13 14:13:14.759448,delivered
2151,671,2026-03-13 14:13:14.759448,refunded
2152,539,2026-03-13 14:13:14.759448,created
2153,1517,2026-03-13 14:13:14.759448,delivered
2154,1515,2026-03-13 14:13:14.759448,refunded
2155,857,2026-03-13 14:13:14.759448,cancelled
2156,1324,2026-03-13 14:13:14.759448,delivered
2157,268,2026-03-13 14:13:14.759448,paid
2158,1301,2026-03-13 14:13:14.759448,delivered
2159,1766,2026-03-13 14:13:14.759448,shipped
2160,1644,2026-03-13 14:13:14.759448,cancelled
2161,1638,2026-03-13 14:13:14.759448,refunded
2162,285,2026-03-13 14:13:14.759448,delivered
2163,408,2026-03-13 14:13:14.759448,shipped
2164,80,2026-03-13 14:13:14.759448,shipped
2165,536,2026-03-13 14:13:14.759448,cancelled
2166,1297,2026-03-13 14:13:14.759448,cancelled
2167,15,2026-03-13 14:13:14.759448,delivered
2168,753,2026-03-13 14:13:14.759448,created
2169,1721,2026-03-13 14:13:14.759448,delivered
2170,1116,2026-03-13 14:13:14.759448,shipped
2171,131,2026-03-13 14:13:14.759448,created
2172,496,2026-03-13 14:13:14.759448,delivered
2173,1214,2026-03-13 14:13:14.759448,created
2174,1533,2026-03-13 14:13:14.759448,refunded
2175,1662,2026-03-13 14:13:14.759448,cancelled
2176,1007,2026-03-13 14:13:14.759448,paid
2177,1139,2026-03-13 14:13:14.759448,created
2178,1260,2026-03-13 14:13:14.759448,paid
2179,939,2026-03-13 14:13:14.759448,refunded
2180,1760,2026-03-13 14:13:14.759448,refunded
2181,393,2026-03-13 14:13:14.759448,shipped
2182,637,2026-03-13 14:13:14.759448,shipped
2183,1462,2026-03-13 14:13:14.759448,shipped
2184,913,2026-03-13 14:13:14.759448,delivered
2185,1022,2026-03-13 14:13:14.759448,created
2186,723,2026-03-12 14:13:14.759448,cancelled
2187,1042,2026-03-12 14:13:14.759448,created
2188,1347,2026-03-12 14:13:14.759448,refunded
2189,976,2026-03-12 14:13:14.759448,delivered
2190,1311,2026-03-12 14:13:14.759448,shipped
2191,854,2026-03-12 14:13:14.759448,cancelled
2192,1219,2026-03-12 14:13:14.759448,delivered
2193,535,2026-03-12 14:13:14.759448,delivered
2194,80,2026-03-12 14:13:14.759448,refunded
2195,1511,2026-03-12 14:13:14.759448,shipped
2196,1761,2026-03-12 14:13:14.759448,delivered
2197,853,2026-03-12 14:13:14.759448,refunded
2198,632,2026-03-12 14:13:14.759448,created
2199,659,2026-03-12 14:13:14.759448,delivered
2200,1405,2026-03-12 14:13:14.759448,refunded
2201,1120,2026-03-12 14:13:14.759448,refunded
2202,983,2026-03-12 14:13:14.759448,cancelled
2203,864,2026-03-12 14:13:14.759448,cancelled
2204,974,2026-03-12 14:13:14.759448,delivered
2205,1707,2026-03-12 14:13:14.759448,paid
2206,744,2026-03-12 14:13:14.759448,refunded
2207,125,2026-03-12 14:13:14.759448,refunded
2208,273,2026-03-12 14:13:14.759448,cancelled
2209,920,2026-03-12 14:13:14.759448,created
2210,971,2026-03-12 14:13:14.759448,refunded
2211,476,2026-03-12 14:13:14.759448,created
2212,934,2026-03-12 14:13:14.759448,created
2213,375,2026-03-12 14:13:14.759448,paid
2214,1117,2026-03-12 14:13:14.759448,delivered
2215,1140,2026-03-12 14:13:14.759448,created
2216,21,2026-03-12 14:13:14.759448,created
2217,1232,2026-03-12 14:13:14.759448,shipped
2218,831,2026-03-12 14:13:14.759448,shipped
2219,1122,2026-03-12 14:13:14.759448,shipped
2220,833,2026-03-12 14:13:14.759448,delivered
2221,1186,2026-03-12 14:13:14.759448,created
2222,1523,2026-03-12 14:13:14.759448,shipped
2223,434,2026-03-12 14:13:14.759448,refunded
2224,1104,2026-03-12 14:13:14.759448,delivered
2225,156,2026-03-12 14:13:14.759448,delivered
2226,203,2026-03-12 14:13:14.759448,refunded
2227,466,2026-03-12 14:13:14.759448,shipped
2228,1319,2026-03-12 14:13:14.759448,shipped
2229,317,2026-03-12 14:13:14.759448,created
2230,91,2026-03-12 14:13:14.759448,refunded
2231,544,2026-03-12 14:13:14.759448,paid
2232,1432,2026-03-12 14:13:14.759448,paid
2233,356,2026-03-12 14:13:14.759448,paid
2234,338,2026-03-12 14:13:14.759448,paid
2235,229,2026-03-12 14:13:14.759448,delivered
2236,484,2026-03-12 14:13:14.759448,refunded
2237,41,2026-03-12 14:13:14.759448,created
2238,502,2026-03-12 14:13:14.759448,created
2239,270,2026-03-12 14:13:14.759448,cancelled
2240,746,2026-03-12 14:13:14.759448,refunded
2241,1629,2026-03-12 14:13:14.759448,paid
2242,1616,2026-03-12 14:13:14.759448,paid
2243,1560,2026-03-12 14:13:14.759448,delivered
2244,1344,2026-03-12 14:13:14.759448,created
2245,1323,2026-03-12 14:13:14.759448,paid
2246,1605,2026-03-12 14:13:14.759448,paid
2247,1005,2026-03-12 14:13:14.759448,refunded
2248,723,2026-03-12 14:13:14.759448,paid
2249,1565,2026-03-12 14:13:14.759448,refunded
2250,943,2026-03-12 14:13:14.759448,shipped
2251,631,2026-03-12 14:13:14.759448,delivered
2252,704,2026-03-12 14:13:14.759448,created
2253,1685,2026-03-12 14:13:14.759448,shipped
2254,826,2026-03-12 14:13:14.759448,paid
2255,39,2026-03-12 14:13:14.759448,refunded
2256,712,2026-03-12 14:13:14.759448,delivered
2257,1595,2026-03-12 14:13:14.759448,delivered
2258,1466,2026-03-12 14:13:14.759448,paid
2259,1016,2026-03-12 14:13:14.759448,delivered
2260,409,2026-03-12 14:13:14.759448,paid
2261,1459,2026-03-12 14:13:14.759448,delivered
2262,1534,2026-03-12 14:13:14.759448,cancelled
2263,1761,2026-03-12 14:13:14.759448,refunded
2264,428,2026-03-12 14:13:14.759448,shipped
2265,864,2026-03-12 14:13:14.759448,refunded
2266,1056,2026-03-12 14:13:14.759448,refunded
2267,610,2026-03-11 14:13:14.759448,delivered
2268,1105,2026-03-11 14:13:14.759448,refunded
2269,1363,2026-03-11 14:13:14.759448,created
2270,25,2026-03-11 14:13:14.759448,shipped
2271,1712,2026-03-11 14:13:14.759448,delivered
2272,52,2026-03-11 14:13:14.759448,cancelled
2273,738,2026-03-11 14:13:14.759448,refunded
2274,643,2026-03-11 14:13:14.759448,delivered
2275,574,2026-03-11 14:13:14.759448,cancelled
2276,1631,2026-03-11 14:13:14.759448,paid
2277,1687,2026-03-11 14:13:14.759448,cancelled
2278,1347,2026-03-11 14:13:14.759448,refunded
2279,1543,2026-03-11 14:13:14.759448,shipped
2280,262,2026-03-11 14:13:14.759448,delivered
2281,1751,2026-03-11 14:13:14.759448,shipped
2282,1407,2026-03-11 14:13:14.759448,delivered
2283,656,2026-03-11 14:13:14.759448,shipped
2284,879,2026-03-11 14:13:14.759448,shipped
2285,701,2026-03-11 14:13:14.759448,cancelled
2286,1626,2026-03-11 14:13:14.759448,created
2287,209,2026-03-11 14:13:14.759448,paid
2288,1001,2026-03-11 14:13:14.759448,cancelled
2289,1557,2026-03-11 14:13:14.759448,shipped
2290,305,2026-03-11 14:13:14.759448,refunded
2291,108,2026-03-11 14:13:14.759448,created
2292,448,2026-03-11 14:13:14.759448,refunded
2293,181,2026-03-11 14:13:14.759448,delivered
2294,170,2026-03-11 14:13:14.759448,paid
2295,1018,2026-03-11 14:13:14.759448,delivered
2296,870,2026-03-11 14:13:14.759448,delivered
2297,985,2026-03-11 14:13:14.759448,cancelled
2298,731,2026-03-11 14:13:14.759448,shipped
2299,469,2026-03-11 14:13:14.759448,cancelled
2300,1725,2026-03-11 14:13:14.759448,created
2301,1586,2026-03-11 14:13:14.759448,shipped
2302,1064,2026-03-11 14:13:14.759448,paid
2303,946,2026-03-11 14:13:14.759448,created
2304,1409,2026-03-11 14:13:14.759448,paid
2305,1344,2026-03-11 14:13:14.759448,paid
2306,1460,2026-03-11 14:13:14.759448,paid
2307,37,2026-03-11 14:13:14.759448,cancelled
2308,1364,2026-03-11 14:13:14.759448,refunded
2309,225,2026-03-11 14:13:14.759448,created
2310,656,2026-03-11 14:13:14.759448,shipped
2311,673,2026-03-11 14:13:14.759448,shipped
2312,507,2026-03-11 14:13:14.759448,delivered
2313,1719,2026-03-11 14:13:14.759448,delivered
2314,864,2026-03-11 14:13:14.759448,refunded
2315,317,2026-03-11 14:13:14.759448,paid
2316,123,2026-03-11 14:13:14.759448,shipped
2317,1729,2026-03-11 14:13:14.759448,refunded
2318,39,2026-03-11 14:13:14.759448,paid
2319,1275,2026-03-11 14:13:14.759448,refunded
2320,479,2026-03-11 14:13:14.759448,paid
2321,303,2026-03-11 14:13:14.759448,shipped
2322,1148,2026-03-11 14:13:14.759448,created
2323,1411,2026-03-11 14:13:14.759448,cancelled
2324,1552,2026-03-11 14:13:14.759448,delivered
2325,1010,2026-03-11 14:13:14.759448,paid
2326,534,2026-03-11 14:13:14.759448,created
2327,1398,2026-03-11 14:13:14.759448,cancelled
2328,976,2026-03-11 14:13:14.759448,delivered
2329,1611,2026-03-11 14:13:14.759448,created
2330,468,2026-03-11 14:13:14.759448,shipped
2331,1116,2026-03-11 14:13:14.759448,created
2332,1725,2026-03-11 14:13:14.759448,paid
2333,1225,2026-03-11 14:13:14.759448,paid
2334,845,2026-03-11 14:13:14.759448,paid
2335,143,2026-03-11 14:13:14.759448,delivered
2336,720,2026-03-11 14:13:14.759448,delivered
2337,189,2026-03-11 14:13:14.759448,paid
2338,129,2026-03-11 14:13:14.759448,created
2339,94,2026-03-11 14:13:14.759448,created
2340,317,2026-03-11 14:13:14.759448,created
2341,46,2026-03-11 14:13:14.759448,refunded
2342,1426,2026-03-11 14:13:14.759448,shipped
2343,1291,2026-03-11 14:13:14.759448,cancelled
2344,1767,2026-03-11 14:13:14.759448,paid
2345,1091,2026-03-11 14:13:14.759448,delivered
2346,150,2026-03-11 14:13:14.759448,cancelled
2347,1294,2026-03-11 14:13:14.759448,delivered
2348,726,2026-03-11 14:13:14.759448,shipped
2349,1300,2026-03-11 14:13:14.759448,refunded
2350,81,2026-03-11 14:13:14.759448,shipped
2351,424,2026-03-11 14:13:14.759448,refunded
2352,1209,2026-03-10 14:13:14.759448,refunded
2353,924,2026-03-10 14:13:14.759448,refunded
2354,204,2026-03-10 14:13:14.759448,cancelled
2355,1440,2026-03-10 14:13:14.759448,refunded
2356,769,2026-03-10 14:13:14.759448,cancelled
2357,492,2026-03-10 14:13:14.759448,shipped
2358,822,2026-03-10 14:13:14.759448,shipped
2359,1012,2026-03-10 14:13:14.759448,delivered
2360,1282,2026-03-10 14:13:14.759448,paid
2361,400,2026-03-10 14:13:14.759448,paid
2362,391,2026-03-10 14:13:14.759448,created
2363,1582,2026-03-10 14:13:14.759448,delivered
2364,1055,2026-03-10 14:13:14.759448,created
2365,233,2026-03-10 14:13:14.759448,refunded
2366,1512,2026-03-10 14:13:14.759448,shipped
2367,332,2026-03-10 14:13:14.759448,created
2368,399,2026-03-10 14:13:14.759448,shipped
2369,1201,2026-03-10 14:13:14.759448,created
2370,80,2026-03-10 14:13:14.759448,shipped
2371,1572,2026-03-10 14:13:14.759448,created
2372,359,2026-03-10 14:13:14.759448,paid
2373,255,2026-03-10 14:13:14.759448,shipped
2374,1224,2026-03-10 14:13:14.759448,created
2375,230,2026-03-10 14:13:14.759448,created
2376,1033,2026-03-10 14:13:14.759448,refunded
2377,393,2026-03-10 14:13:14.759448,paid
2378,1297,2026-03-10 14:13:14.759448,paid
2379,30,2026-03-10 14:13:14.759448,refunded
2380,1414,2026-03-10 14:13:14.759448,shipped
2381,1400,2026-03-10 14:13:14.759448,cancelled
2382,1116,2026-03-10 14:13:14.759448,shipped
2383,1156,2026-03-10 14:13:14.759448,refunded
2384,667,2026-03-10 14:13:14.759448,delivered
2385,153,2026-03-10 14:13:14.759448,paid
2386,1250,2026-03-10 14:13:14.759448,paid
2387,52,2026-03-10 14:13:14.759448,shipped
2388,429,2026-03-10 14:13:14.759448,shipped
2389,1174,2026-03-10 14:13:14.759448,paid
2390,453,2026-03-10 14:13:14.759448,shipped
2391,127,2026-03-10 14:13:14.759448,delivered
2392,1408,2026-03-10 14:13:14.759448,cancelled
2393,193,2026-03-10 14:13:14.759448,paid
2394,1626,2026-03-10 14:13:14.759448,shipped
2395,727,2026-03-10 14:13:14.759448,created
2396,356,2026-03-10 14:13:14.759448,cancelled
2397,179,2026-03-10 14:13:14.759448,delivered
2398,1758,2026-03-10 14:13:14.759448,created
2399,829,2026-03-10 14:13:14.759448,refunded
2400,1084,2026-03-10 14:13:14.759448,paid
2401,916,2026-03-10 14:13:14.759448,delivered
2402,201,2026-03-10 14:13:14.759448,created
2403,1501,2026-03-10 14:13:14.759448,refunded
2404,627,2026-03-10 14:13:14.759448,refunded
2405,1550,2026-03-10 14:13:14.759448,shipped
2406,798,2026-03-10 14:13:14.759448,cancelled
2407,418,2026-03-10 14:13:14.759448,delivered
2408,56,2026-03-10 14:13:14.759448,shipped
2409,7,2026-03-10 14:13:14.759448,refunded
2410,909,2026-03-10 14:13:14.759448,delivered
2411,192,2026-03-10 14:13:14.759448,cancelled
2412,330,2026-03-10 14:13:14.759448,refunded
2413,994,2026-03-10 14:13:14.759448,paid
2414,1142,2026-03-10 14:13:14.759448,paid
2415,1375,2026-03-10 14:13:14.759448,delivered
2416,1497,2026-03-10 14:13:14.759448,created
2417,1091,2026-03-10 14:13:14.759448,cancelled
2418,278,2026-03-10 14:13:14.759448,created
2419,1692,2026-03-10 14:13:14.759448,shipped
2420,479,2026-03-10 14:13:14.759448,refunded
2421,458,2026-03-10 14:13:14.759448,delivered
2422,405,2026-03-10 14:13:14.759448,cancelled
2423,690,2026-03-10 14:13:14.759448,cancelled
2424,970,2026-03-10 14:13:14.759448,shipped
2425,454,2026-03-10 14:13:14.759448,shipped
2426,164,2026-03-10 14:13:14.759448,shipped
2427,1512,2026-03-10 14:13:14.759448,paid
2428,1065,2026-03-10 14:13:14.759448,paid
2429,26,2026-03-10 14:13:14.759448,cancelled
2430,1705,2026-03-10 14:13:14.759448,shipped
2431,185,2026-03-10 14:13:14.759448,paid
2432,1185,2026-03-10 14:13:14.759448,cancelled
2433,1001,2026-03-10 14:13:14.759448,cancelled
2434,720,2026-03-10 14:13:14.759448,shipped
2435,157,2026-03-10 14:13:14.759448,refunded
2436,873,2026-03-10 14:13:14.759448,shipped
2437,496,2026-03-10 14:13:14.759448,shipped
2438,1766,2026-03-10 14:13:14.759448,refunded
2439,970,2026-03-10 14:13:14.759448,delivered
2440,1395,2026-03-10 14:13:14.759448,delivered
2441,1223,2026-03-10 14:13:14.759448,created
2442,1268,2026-03-10 14:13:14.759448,cancelled
2443,306,2026-03-10 14:13:14.759448,delivered
2444,1232,2026-03-10 14:13:14.759448,paid
2445,1693,2026-03-10 14:13:14.759448,created
2446,768,2026-03-10 14:13:14.759448,shipped
2447,1652,2026-03-10 14:13:14.759448,cancelled
2448,1580,2026-03-10 14:13:14.759448,refunded
2449,1563,2026-03-10 14:13:14.759448,shipped
2450,993,2026-03-10 14:13:14.759448,paid
2451,1019,2026-03-10 14:13:14.759448,created
2452,1752,2026-03-10 14:13:14.759448,cancelled
2453,1704,2026-03-09 14:13:14.759448,paid
2454,990,2026-03-09 14:13:14.759448,shipped
2455,1268,2026-03-09 14:13:14.759448,shipped
2456,1125,2026-03-09 14:13:14.759448,cancelled
2457,119,2026-03-09 14:13:14.759448,cancelled
2458,929,2026-03-09 14:13:14.759448,refunded
2459,563,2026-03-09 14:13:14.759448,created
2460,632,2026-03-09 14:13:14.759448,cancelled
2461,1586,2026-03-09 14:13:14.759448,delivered
2462,209,2026-03-09 14:13:14.759448,cancelled
2463,1131,2026-03-09 14:13:14.759448,paid
2464,864,2026-03-09 14:13:14.759448,cancelled
2465,1296,2026-03-09 14:13:14.759448,paid
2466,614,2026-03-09 14:13:14.759448,cancelled
2467,484,2026-03-09 14:13:14.759448,refunded
2468,297,2026-03-09 14:13:14.759448,shipped
2469,225,2026-03-09 14:13:14.759448,refunded
2470,838,2026-03-09 14:13:14.759448,delivered
2471,900,2026-03-09 14:13:14.759448,shipped
2472,329,2026-03-09 14:13:14.759448,cancelled
2473,1325,2026-03-09 14:13:14.759448,shipped
2474,617,2026-03-09 14:13:14.759448,delivered
2475,1397,2026-03-09 14:13:14.759448,created
2476,580,2026-03-09 14:13:14.759448,shipped
2477,117,2026-03-09 14:13:14.759448,refunded
2478,1557,2026-03-09 14:13:14.759448,delivered
2479,1371,2026-03-09 14:13:14.759448,refunded
2480,959,2026-03-09 14:13:14.759448,cancelled
2481,1006,2026-03-09 14:13:14.759448,paid
2482,610,2026-03-09 14:13:14.759448,delivered
2483,455,2026-03-09 14:13:14.759448,paid
2484,664,2026-03-09 14:13:14.759448,cancelled
2485,896,2026-03-09 14:13:14.759448,refunded
2486,833,2026-03-09 14:13:14.759448,cancelled
2487,1040,2026-03-09 14:13:14.759448,paid
2488,1282,2026-03-09 14:13:14.759448,delivered
2489,596,2026-03-09 14:13:14.759448,cancelled
2490,196,2026-03-09 14:13:14.759448,created
2491,109,2026-03-09 14:13:14.759448,refunded
2492,480,2026-03-09 14:13:14.759448,delivered
2493,275,2026-03-09 14:13:14.759448,delivered
2494,1358,2026-03-09 14:13:14.759448,delivered
2495,1625,2026-03-09 14:13:14.759448,created
2496,1097,2026-03-09 14:13:14.759448,shipped
2497,266,2026-03-09 14:13:14.759448,created
2498,12,2026-03-09 14:13:14.759448,cancelled
2499,417,2026-03-09 14:13:14.759448,cancelled
2500,1166,2026-03-09 14:13:14.759448,delivered
2501,1704,2026-03-09 14:13:14.759448,shipped
2502,1680,2026-03-09 14:13:14.759448,delivered
2503,1731,2026-03-09 14:13:14.759448,paid
2504,340,2026-03-09 14:13:14.759448,paid
2505,886,2026-03-09 14:13:14.759448,refunded
2506,1023,2026-03-09 14:13:14.759448,shipped
2507,1481,2026-03-09 14:13:14.759448,created
2508,470,2026-03-09 14:13:14.759448,delivered
2509,1690,2026-03-09 14:13:14.759448,cancelled
2510,1141,2026-03-09 14:13:14.759448,delivered
2511,945,2026-03-09 14:13:14.759448,shipped
2512,512,2026-03-09 14:13:14.759448,shipped
2513,1661,2026-03-09 14:13:14.759448,delivered
2514,471,2026-03-09 14:13:14.759448,delivered
2515,596,2026-03-09 14:13:14.759448,paid
2516,776,2026-03-09 14:13:14.759448,delivered
2517,556,2026-03-09 14:13:14.759448,shipped
2518,1534,2026-03-09 14:13:14.759448,paid
2519,722,2026-03-09 14:13:14.759448,delivered
2520,608,2026-03-09 14:13:14.759448,paid
2521,375,2026-03-09 14:13:14.759448,created
2522,546,2026-03-09 14:13:14.759448,paid
2523,1097,2026-03-09 14:13:14.759448,refunded
2524,355,2026-03-09 14:13:14.759448,cancelled
2525,1672,2026-03-09 14:13:14.759448,paid
2526,261,2026-03-09 14:13:14.759448,paid
2527,237,2026-03-09 14:13:14.759448,created
2528,449,2026-03-09 14:13:14.759448,delivered
2529,1003,2026-03-09 14:13:14.759448,cancelled
2530,577,2026-03-09 14:13:14.759448,refunded
2531,14,2026-03-09 14:13:14.759448,paid
2532,1318,2026-03-09 14:13:14.759448,created
2533,549,2026-03-09 14:13:14.759448,delivered
2534,96,2026-03-09 14:13:14.759448,created
2535,786,2026-03-09 14:13:14.759448,refunded
2536,1677,2026-03-09 14:13:14.759448,created
2537,54,2026-03-09 14:13:14.759448,delivered
2538,156,2026-03-09 14:13:14.759448,refunded
2539,248,2026-03-09 14:13:14.759448,created
2540,474,2026-03-09 14:13:14.759448,refunded
2541,1249,2026-03-09 14:13:14.759448,created
2542,432,2026-03-09 14:13:14.759448,created
2543,26,2026-03-09 14:13:14.759448,cancelled
2544,1644,2026-03-09 14:13:14.759448,cancelled
2545,950,2026-03-09 14:13:14.759448,delivered
2546,587,2026-03-09 14:13:14.759448,cancelled
2547,1573,2026-03-09 14:13:14.759448,shipped
2548,824,2026-03-08 14:13:14.759448,shipped
2549,895,2026-03-08 14:13:14.759448,shipped
2550,258,2026-03-08 14:13:14.759448,cancelled
2551,300,2026-03-08 14:13:14.759448,delivered
2552,832,2026-03-08 14:13:14.759448,refunded
2553,717,2026-03-08 14:13:14.759448,delivered
2554,1625,2026-03-08 14:13:14.759448,created
2555,133,2026-03-08 14:13:14.759448,cancelled
2556,344,2026-03-08 14:13:14.759448,cancelled
2557,1668,2026-03-08 14:13:14.759448,created
2558,1568,2026-03-08 14:13:14.759448,created
2559,1102,2026-03-08 14:13:14.759448,created
2560,741,2026-03-08 14:13:14.759448,paid
2561,449,2026-03-08 14:13:14.759448,refunded
2562,1703,2026-03-08 14:13:14.759448,created
2563,832,2026-03-08 14:13:14.759448,shipped
2564,11,2026-03-08 14:13:14.759448,delivered
2565,756,2026-03-08 14:13:14.759448,cancelled
2566,593,2026-03-08 14:13:14.759448,shipped
2567,1691,2026-03-08 14:13:14.759448,created
2568,82,2026-03-08 14:13:14.759448,delivered
2569,1147,2026-03-08 14:13:14.759448,refunded
2570,629,2026-03-08 14:13:14.759448,created
2571,20,2026-03-08 14:13:14.759448,created
2572,1366,2026-03-08 14:13:14.759448,paid
2573,719,2026-03-08 14:13:14.759448,cancelled
2574,285,2026-03-08 14:13:14.759448,shipped
2575,1236,2026-03-08 14:13:14.759448,shipped
2576,776,2026-03-08 14:13:14.759448,paid
2577,1752,2026-03-08 14:13:14.759448,delivered
2578,1089,2026-03-08 14:13:14.759448,paid
2579,321,2026-03-08 14:13:14.759448,shipped
2580,62,2026-03-08 14:13:14.759448,refunded
