order_item_id,order_id,product_id,quantity,price
6016,2000,634,3,167.9
6017,2000,78,2,285.16
6018,2000,459,1,42.96
6019,2000,226,2,46.35
6020,2001,191,1,107.5
6021,2001,779,1,164.06
6022,2002,409,1,96.61
6023,2002,218,3,45.92
6024,2002,142,2,64.02
6025,2002,747,1,61.06
6026,2003,569,1,167.97
6027,2003,666,3,149.38
6028,2003,34,2,101.64
6029,2003,591,2,164.67
6030,2004,317,1,24.24
6031,2005,410,2,116.03
6032,2005,758,2,42.96
6033,2005,465,1,25.18
6034,2006,61,3,1753.63
6035,2006,227,3,126.98
6036,2006,74,3,102.68
6037,2006,661,3,202.88
6038,2006,28,3,26.12
6039,2007,115,1,92.71
6040,2007,506,3,21.27
6041,2007,176,2,33.43
6042,2007,729,1,197.58
6043,2007,516,2,122.7
6044,2008,381,3,39.94
6045,2008,231,2,142.11
6046,2008,284,2,79.26
6047,2008,271,1,46.54
6048,2008,390,2,94.46
6049,2009,23,1,256.54
6050,2009,736,2,233.38
6051,2009,129,3,13.54
6052,2009,577,1,33.98
6053,2009,22,2,115.64
6054,2010,702,1,41.7
6055,2010,422,2,83.54
6056,2010,144,3,18.8
6057,2010,409,3,96.61
6058,2011,573,3,57.0
6059,2011,660,3,60.13
6060,2011,649,3,92.74
6061,2011,252,2,61.47
6062,2011,325,1,188.67
6063,2012,696,1,48.56
6064,2013,684,1,28.45
6065,2013,320,3,50.18
6066,2013,46,1,131.69
6067,2013,525,1,310.93
6068,2014,470,3,22.88
6069,2014,29,3,937.92
6070,2014,75,1,345.05
6071,2014,269,1,46.23
6072,2015,116,1,112.82
6073,2015,612,3,404.25
6074,2015,443,1,119.17
6075,2015,347,3,1659.37
6076,2016,690,1,27.78
6077,2016,684,3,28.45
6078,2016,797,2,95.24
6079,2016,351,2,35.2
6080,2017,773,1,1006.41
6081,2018,790,2,85.08
6082,2018,724,1,46.63
6083,2018,163,3,86.88
6084,2018,429,3,113.0
6085,2018,534,2,2.11
6086,2019,127,3,59.08
6087,2019,291,1,10.57
6088,2020,692,2,9.11
6089,2021,668,2,1925.23
6090,2021,293,1,36.22
6091,2021,654,1,64.82
6092,2021,663,2,77.22
6093,2022,565,3,28.57
6094,2022,615,3,134.39
6095,2022,409,2,96.61
6096,2022,678,3,14.56
6097,2022,150,2,12.06
6098,2023,333,2,347.38
6099,2023,337,2,9.78
6100,2023,595,3,53.66
6101,2023,797,3,95.24
6102,2023,677,2,46.42
6103,2024,739,1,402.27
6104,2024,302,2,501.59
6105,2025,555,1,157.83
6106,2025,245,2,21.39
6107,2026,776,2,30.02
6108,2026,45,1,36.97
6109,2027,553,1,424.52
6110,2027,124,2,64.24
6111,2027,706,3,40.13
6112,2027,19,3,29.79
6113,2027,250,3,14.38
6114,2028,772,1,13.97
6115,2028,796,3,53.52
6116,2028,227,2,126.98
6117,2028,437,1,39.08
6118,2028,615,1,134.39
6119,2029,392,2,164.68
6120,2029,630,3,89.43
6121,2029,229,3,673.1
6122,2029,569,3,167.97
6123,2029,205,1,91.84
6124,2030,124,2,64.24
6125,2031,42,1,149.61
6126,2031,774,2,11.71
6127,2031,233,3,1644.66
6128,2031,238,2,86.88
6129,2031,412,2,23.58
6130,2032,704,1,28.7
6131,2032,438,2,59.3
6132,2032,23,2,256.54
6133,2032,113,3,48.22
6134,2033,233,2,1644.66
6135,2033,192,3,152.24
6136,2034,468,3,66.09
6137,2034,162,2,51.58
6138,2034,189,1,158.2
6139,2035,553,3,424.52
6140,2035,565,1,28.57
6141,2035,81,2,156.64
6142,2036,92,3,18.86
6143,2036,514,3,27.91
6144,2036,768,2,54.73
6145,2036,714,2,125.26
6146,2037,463,2,25.0
6147,2038,425,2,445.03
6148,2038,329,3,178.2
6149,2038,451,3,30.49
6150,2039,300,1,49.98
6151,2039,67,1,60.28
6152,2039,391,2,150.56
6153,2039,35,1,58.38
6154,2040,593,3,181.4
6155,2041,300,3,49.98
6156,2041,767,2,60.23
6157,2042,136,1,111.53
6158,2042,156,3,252.18
6159,2042,629,2,18.03
6160,2042,236,2,98.66
6161,2042,58,1,42.85
6162,2043,629,2,18.03
6163,2044,602,2,53.94
6164,2044,318,1,49.59
6165,2044,206,3,86.7
6166,2044,196,2,498.7
6167,2045,13,3,11.98
6168,2045,58,3,42.85
6169,2045,755,2,96.5
6170,2045,494,1,70.03
6171,2046,153,2,45.24
6172,2047,525,3,310.93
6173,2047,267,2,50.69
6174,2047,723,3,47.45
6175,2047,597,1,55.19
6176,2048,411,2,56.85
6177,2048,515,1,110.89
6178,2048,596,1,224.38
6179,2048,580,2,108.83
6180,2048,204,2,21.26
6181,2049,55,2,1509.5
6182,2049,103,1,94.47
6183,2049,784,1,116.52
6184,2049,507,3,13.71
6185,2050,428,2,70.69
6186,2050,127,1,59.08
6187,2051,325,2,188.67
6188,2051,369,3,683.51
6189,2051,232,1,353.07
6190,2052,595,1,53.66
6191,2053,568,2,21.06
6192,2054,415,3,42.35
6193,2054,458,2,43.84
6194,2054,624,3,118.41
6195,2055,405,1,381.85
6196,2055,777,3,75.59
6197,2056,214,3,8.44
6198,2056,162,3,51.58
6199,2056,526,1,451.74
6200,2056,40,3,19.92
6201,2057,741,2,38.12
6202,2057,436,2,124.15
6203,2058,321,1,320.49
6204,2058,63,3,383.91
6205,2058,214,1,8.44
6206,2058,402,3,330.25
6207,2058,422,3,83.54
6208,2059,57,2,252.7
6209,2059,549,1,107.67
6210,2059,110,2,96.13
6211,2059,331,3,1800.64
6212,2059,421,3,105.33
6213,2060,746,1,192.55
6214,2061,738,3,25.9
6215,2061,669,3,34.61
6216,2062,580,2,108.83
6217,2062,187,3,37.97
6218,2063,549,3,107.67
6219,2063,34,1,101.64
6220,2063,535,3,297.99
6221,2063,422,1,83.54
6222,2064,701,1,80.28
6223,2065,597,2,55.19
6224,2065,249,1,284.68
6225,2066,610,1,114.78
6226,2066,428,3,70.69
6227,2066,202,2,29.49
6228,2066,658,1,104.29
6229,2066,177,3,28.91
6230,2067,354,3,488.41
6231,2067,582,2,229.96
6232,2067,158,3,125.81
6233,2067,680,3,40.58
6234,2068,70,3,110.8
6235,2068,518,3,22.9
6236,2068,709,2,132.35
6237,2068,40,1,19.92
6238,2068,228,3,28.5
6239,2069,766,2,22.07
6240,2069,465,2,25.18
6241,2069,650,1,126.6
6242,2069,278,1,492.58
6243,2069,533,1,301.04
6244,2070,170,1,295.59
6245,2070,693,2,68.69
6246,2070,778,3,65.24
6247,2070,60,1,164.57
6248,2071,342,1,137.74
6249,2071,357,2,31.14
6250,2072,740,1,315.03
6251,2072,21,1,54.34
6252,2072,749,3,33.92
6253,2073,176,3,33.43
6254,2073,217,1,154.5
6255,2074,504,3,13.38
6256,2075,570,3,79.19
6257,2076,633,2,112.38
6258,2076,753,1,111.84
6259,2076,705,1,54.87
6260,2076,34,3,101.64
6261,2077,469,3,91.07
6262,2077,418,3,99.6
6263,2077,480,1,103.94
6264,2078,609,1,82.74
6265,2078,361,1,123.0
6266,2079,39,3,41.29
6267,2079,442,1,312.52
6268,2079,611,3,54.78
6269,2080,414,3,117.97
6270,2080,718,2,519.12
6271,2080,484,2,83.48
6272,2080,193,1,1808.18
6273,2081,360,3,33.5
6274,2081,290,2,20.1
6275,2081,282,1,25.16
6276,2082,324,1,44.3
6277,2083,609,1,82.74
6278,2084,526,3,451.74
6279,2084,255,1,8.56
6280,2084,278,1,492.58
6281,2085,275,1,463.94
6282,2085,619,3,1578.94
6283,2085,388,2,435.78
6284,2086,714,3,125.26
6285,2086,621,2,137.68
6286,2087,183,2,23.47
6287,2087,260,2,103.85
6288,2087,127,3,59.08
6289,2087,603,2,165.0
6290,2088,608,1,76.7
6291,2089,491,3,25.47
6292,2089,387,3,40.41
6293,2089,427,2,196.55
6294,2089,613,2,40.17
6295,2090,176,2,33.43
6296,2091,73,3,1633.72
6297,2091,787,2,19.1
6298,2092,681,1,24.5
6299,2092,173,1,21.9
6300,2092,719,1,61.45
6301,2093,675,1,103.7
6302,2093,719,1,61.45
6303,2094,643,1,65.63
6304,2094,339,3,1428.83
6305,2094,731,3,41.29
6306,2095,722,1,32.16
6307,2095,477,3,1914.48
6308,2095,435,1,18.09
6309,2096,254,1,115.25
6310,2097,68,1,38.02
6311,2098,43,1,27.8
6312,2098,608,2,76.7
6313,2098,268,2,21.72
6314,2099,205,3,91.84
6315,2099,129,2,13.54
6316,2099,788,3,34.11
6317,2100,500,2,64.32
6318,2100,773,3,1006.41
6319,2100,420,1,117.74
6320,2100,139,1,57.24
6321,2100,478,1,29.7
6322,2101,730,3,21.17
6323,2101,337,2,9.78
6324,2102,563,1,103.62
6325,2102,485,2,137.18
6326,2102,361,2,123.0
6327,2102,721,1,46.23
6328,2103,347,3,1659.37
6329,2104,283,2,291.74
6330,2104,93,3,7.5
6331,2105,364,2,130.13
6332,2105,546,2,6.51
6333,2106,554,3,1694.15
6334,2107,240,3,191.25
6335,2108,576,3,128.91
6336,2108,107,1,44.75
6337,2108,798,1,83.69
6338,2109,113,3,48.22
6339,2109,358,3,226.07
6340,2109,173,3,21.9
6341,2109,454,3,16.3
6342,2110,318,1,49.59
6343,2110,687,2,126.41
6344,2111,662,2,404.53
6345,2111,739,3,402.27
6346,2111,737,3,11.53
6347,2111,563,1,103.62
6348,2111,279,3,74.27
6349,2112,191,3,107.5
6350,2112,532,3,391.51
6351,2112,678,2,14.56
6352,2112,366,2,492.99
6353,2113,71,3,120.0
6354,2113,359,2,188.12
6355,2113,349,1,63.13
6356,2113,461,2,60.69
6357,2114,669,3,34.61
6358,2115,431,3,128.38
6359,2115,640,1,1917.63
6360,2115,384,1,101.37
6361,2116,739,2,402.27
6362,2116,679,3,18.04
6363,2116,692,1,9.11
6364,2116,342,1,137.74
6365,2116,350,2,45.32
6366,2117,330,1,148.12
6367,2117,618,2,35.16
6368,2117,193,1,1808.18
6369,2117,227,1,126.98
6370,2118,49,2,48.55
6371,2119,712,2,32.57
6372,2119,80,1,145.36
6373,2119,409,3,96.61
6374,2120,282,3,25.16
6375,2121,520,2,52.55
6376,2121,55,1,1509.5
6377,2121,575,3,18.05
6378,2122,308,2,184.42
6379,2123,707,3,95.53
6380,2124,259,3,2.84
6381,2124,799,3,34.8
6382,2124,705,1,54.87
6383,2124,590,3,90.94
6384,2124,104,3,51.44
6385,2125,296,1,93.02
6386,2125,404,2,67.64
6387,2125,290,2,20.1
6388,2125,715,2,52.91
6389,2125,509,3,142.47
6390,2126,110,1,96.13
6391,2126,7,3,38.06
6392,2127,210,3,62.92
6393,2128,770,3,21.04
6394,2128,324,1,44.3
6395,2128,683,1,27.73
6396,2128,307,2,349.59
6397,2129,263,3,110.12
6398,2129,768,1,54.73
6399,2130,445,3,65.39
6400,2130,268,2,21.72
6401,2131,241,3,15.71
6402,2131,342,1,137.74
6403,2132,782,2,248.69
6404,2132,608,1,76.7
6405,2133,592,2,46.98
6406,2133,563,1,103.62
6407,2133,740,1,315.03
6408,2134,176,2,33.43
6409,2134,433,2,30.33
6410,2134,574,3,18.85
6411,2134,534,1,2.11
6412,2134,676,3,358.85
6413,2135,305,3,293.35
6414,2135,548,3,252.33
6415,2135,48,3,25.59
6416,2136,164,3,87.55
6417,2136,672,3,18.06
6418,2137,454,3,16.3
6419,2137,777,2,75.59
6420,2137,140,2,64.9
6421,2138,431,3,128.38
6422,2138,504,1,13.38
6423,2139,433,2,30.33
6424,2139,468,2,66.09
6425,2139,151,2,74.94
6426,2139,674,1,388.84
6427,2139,256,2,25.7
6428,2140,293,3,36.22
6429,2140,580,1,108.83
6430,2140,766,2,22.07
6431,2141,433,3,30.33
6432,2141,498,3,96.02
6433,2142,114,3,179.8
6434,2142,551,1,41.11
6435,2142,565,3,28.57
6436,2142,514,1,27.91
6437,2143,72,1,8.88
6438,2143,694,3,3.92
6439,2143,786,3,57.69
6440,2143,503,1,8.15
6441,2143,55,2,1509.5
6442,2144,86,1,76.77
6443,2144,427,2,196.55
6444,2144,487,3,46.41
6445,2144,24,2,7.98
6446,2145,49,2,48.55
6447,2145,207,3,71.43
6448,2145,599,3,114.53
6449,2146,344,3,38.76
6450,2147,578,2,10.87
6451,2147,121,1,27.96
6452,2147,460,2,22.89
6453,2148,288,2,1597.53
6454,2148,253,1,19.26
6455,2149,80,2,145.36
6456,2149,110,3,96.13
6457,2149,200,1,20.27
6458,2150,324,1,44.3
6459,2150,725,2,173.35
6460,2150,475,1,76.82
6461,2151,382,3,341.01
6462,2152,93,1,7.5
6463,2152,132,1,33.22
6464,2152,405,3,381.85
6465,2152,173,2,21.9
6466,2153,342,2,137.74
6467,2153,421,2,105.33
6468,2153,624,1,118.41
6469,2153,655,2,42.94
6470,2154,228,1,28.5
6471,2154,148,3,99.11
6472,2154,736,1,233.38
6473,2154,303,2,37.46
6474,2155,598,3,814.01
6475,2155,459,2,42.96
6476,2155,461,1,60.69
6477,2156,356,2,24.54
6478,2157,774,2,11.71
6479,2157,669,1,34.61
6480,2157,91,2,117.61
6481,2157,742,1,9.29
6482,2158,610,3,114.78
6483,2158,107,1,44.75
6484,2158,564,1,24.08
6485,2158,598,3,814.01
6486,2159,524,2,13.2
6487,2159,129,1,13.54
6488,2159,456,3,35.2
6489,2159,482,2,122.78
6490,2160,680,1,40.58
6491,2160,430,1,463.81
6492,2160,112,3,50.18
6493,2161,630,2,89.43
6494,2161,664,2,30.95
6495,2161,718,3,519.12
6496,2161,515,3,110.89
6497,2161,171,2,63.88
6498,2162,382,2,341.01
6499,2162,414,3,117.97
6500,2163,541,2,51.2
6501,2163,698,3,101.22
6502,2163,283,3,291.74
6503,2163,331,1,1800.64
6504,2164,286,1,32.19
6505,2165,286,2,32.19
6506,2165,33,1,117.64
6507,2165,105,1,108.89
6508,2166,273,2,425.55
6509,2166,561,3,1056.37
6510,2166,162,3,51.58
6511,2167,697,2,33.5
6512,2167,656,1,129.98
6513,2167,182,2,1492.82
6514,2168,394,3,97.7
6515,2169,109,3,33.7
6516,2170,546,1,6.51
6517,2170,64,1,1666.59
6518,2170,76,2,14.4
6519,2170,514,3,27.91
6520,2171,767,2,60.23
6521,2171,534,2,2.11
6522,2172,509,3,142.47
6523,2172,126,3,55.55
6524,2172,415,3,42.35
6525,2172,490,2,64.56
6526,2173,441,3,47.01
6527,2173,49,1,48.55
6528,2173,86,2,76.77
6529,2173,410,2,116.03
6530,2174,466,1,45.37
6531,2174,774,3,11.71
6532,2174,102,2,967.88
6533,2174,275,2,463.94
6534,2175,287,2,1933.1
6535,2175,600,2,57.24
6536,2176,106,3,91.97
6537,2176,95,1,15.06
6538,2176,474,2,99.63
6539,2177,607,2,220.79
6540,2177,735,3,52.81
6541,2177,182,2,1492.82
6542,2177,428,2,70.69
6543,2178,506,3,21.27
6544,2178,537,3,245.88
6545,2179,259,2,2.84
6546,2180,431,2,128.38
6547,2180,177,2,28.91
6548,2180,320,1,50.18
6549,2180,590,1,90.94
6550,2181,702,1,41.7
6551,2182,92,2,18.86
6552,2183,733,2,28.81
6553,2184,122,2,22.89
6554,2185,342,2,137.74
6555,2185,213,2,53.24
6556,2185,357,3,31.14
6557,2185,518,2,22.9
6558,2186,586,1,23.53
6559,2186,707,3,95.53
6560,2186,278,3,492.58
6561,2186,779,1,164.06
6562,2187,655,3,42.94
6563,2187,351,1,35.2
6564,2187,736,3,233.38
6565,2187,321,3,320.49
6566,2187,647,2,40.16
6567,2188,211,2,52.71
6568,2188,782,1,248.69
6569,2189,676,3,358.85
6570,2189,544,1,89.7
6571,2189,628,2,6.44
6572,2190,462,1,96.39
6573,2190,106,3,91.97
6574,2190,294,1,12.5
6575,2191,332,2,55.6
6576,2192,386,3,12.03
6577,2192,493,3,147.7
6578,2192,102,3,967.88
6579,2192,324,1,44.3
6580,2193,143,3,11.88
6581,2193,671,1,251.48
6582,2194,457,1,1417.82
6583,2194,94,3,622.2
6584,2194,474,1,99.63
6585,2194,469,1,91.07
6586,2194,717,3,29.84
6587,2195,498,2,96.02
6588,2196,633,2,112.38
6589,2196,28,1,26.12
6590,2196,295,1,142.13
6591,2197,101,1,31.91
6592,2197,192,3,152.24
6593,2198,90,3,51.23
6594,2198,89,2,43.98
6595,2198,296,3,93.02
6596,2198,539,2,118.12
6597,2198,470,3,22.88
6598,2199,588,2,60.03
6599,2200,290,1,20.1
6600,2200,732,2,184.88
6601,2201,795,1,102.71
6602,2201,370,2,177.56
6603,2201,40,2,19.92
6604,2201,622,1,158.45
6605,2201,279,1,74.27
6606,2202,19,3,29.79
6607,2203,27,3,79.02
6608,2203,258,2,78.8
6609,2204,344,2,38.76
6610,2204,542,1,118.22
6611,2204,241,2,15.71
6612,2205,560,3,193.49
6613,2205,353,2,160.22
6614,2205,80,1,145.36
6615,2206,604,2,68.52
6616,2206,687,3,126.41
6617,2207,662,2,404.53
6618,2207,553,1,424.52
6619,2207,762,3,28.21
6620,2207,10,1,62.16
6621,2207,137,2,20.82
6622,2208,150,3,12.06
6623,2209,303,1,37.46
6624,2209,269,2,46.23
6625,2209,550,3,30.02
6626,2209,676,3,358.85
6627,2210,127,2,59.08
6628,2210,244,2,24.65
6629,2210,472,1,101.89
6630,2211,313,1,154.45
6631,2212,471,2,76.85
6632,2212,503,2,8.15
6633,2212,646,2,132.77
6634,2213,721,2,46.23
6635,2214,667,2,179.94
6636,2214,293,1,36.22
6637,2214,156,3,252.18
6638,2214,523,3,170.16
6639,2215,435,1,18.09
6640,2215,95,3,15.06
6641,2215,369,3,683.51
6642,2215,170,1,295.59
6643,2215,76,1,14.4
6644,2216,269,2,46.23
6645,2216,138,3,6.32
6646,2217,583,3,112.12
6647,2217,218,2,45.92
6648,2217,612,2,404.25
6649,2218,201,1,47.34
6650,2218,65,2,13.03
6651,2218,739,1,402.27
6652,2218,342,3,137.74
6653,2218,499,1,1951.03
6654,2219,555,1,157.83
6655,2219,81,3,156.64
6656,2219,314,3,68.19
6657,2220,87,3,116.58
6658,2220,506,1,21.27
6659,2220,430,1,463.81
6660,2221,57,3,252.7
6661,2221,122,1,22.89
6662,2221,610,2,114.78
6663,2221,559,3,18.39
6664,2222,178,3,303.36
6665,2222,535,2,297.99
6666,2222,664,1,30.95
6667,2222,544,2,89.7
6668,2222,295,3,142.13
6669,2223,778,3,65.24
6670,2223,437,1,39.08
6671,2223,179,2,91.6
6672,2223,479,3,15.72
6673,2223,302,3,501.59
6674,2224,696,2,48.56
6675,2225,178,1,303.36
6676,2226,558,1,313.13
6677,2227,408,2,37.3
6678,2227,197,1,490.67
6679,2227,631,2,38.32
6680,2228,367,2,40.95
6681,2228,170,3,295.59
6682,2228,22,3,115.64
6683,2228,245,1,21.39
6684,2228,16,1,108.55
6685,2229,452,2,67.69
6686,2229,613,2,40.17
6687,2229,87,1,116.58
6688,2229,526,2,451.74
6689,2230,723,1,47.45
6690,2230,191,1,107.5
6691,2230,146,1,109.05
6692,2231,532,3,391.51
6693,2231,93,1,7.5
6694,2231,653,2,37.56
6695,2232,355,1,321.59
6696,2232,104,2,51.44
6697,2232,17,3,449.12
6698,2232,657,2,158.17
6699,2232,423,2,41.8
6700,2233,406,3,112.19
6701,2233,211,2,52.71
6702,2233,487,1,46.41
6703,2233,540,2,147.53
6704,2233,153,2,45.24
6705,2234,387,3,40.41
6706,2234,695,1,115.24
6707,2234,261,3,55.32
6708,2235,276,3,32.74
6709,2235,373,1,22.95
6710,2235,589,2,37.21
6711,2235,76,3,14.4
6712,2235,652,1,46.53
6713,2236,744,3,67.73
6714,2236,354,1,488.41
6715,2237,160,2,48.77
6716,2237,784,2,116.52
6717,2237,567,3,24.7
6718,2237,105,2,108.89
6719,2238,33,2,117.64
6720,2238,789,2,76.13
6721,2238,200,2,20.27
6722,2239,389,3,190.95
6723,2239,568,1,21.06
6724,2239,355,2,321.59
6725,2239,251,1,12.06
6726,2239,333,3,347.38
6727,2240,604,1,68.52
6728,2240,662,1,404.53
6729,2240,53,3,909.61
6730,2240,100,3,1342.42
6731,2240,511,3,8.5
6732,2241,381,2,39.94
6733,2241,725,1,173.35
6734,2241,625,3,112.38
6735,2242,308,3,184.42
6736,2242,493,3,147.7
6737,2242,553,3,424.52
6738,2242,729,1,197.58
6739,2243,161,1,72.62
6740,2244,57,1,252.7
6741,2244,113,3,48.22
6742,2245,477,2,1914.48
6743,2246,116,3,112.82
6744,2246,342,1,137.74
6745,2246,556,1,56.3
6746,2246,500,2,64.32
6747,2247,769,3,38.22
6748,2247,285,2,72.41
6749,2247,287,2,1933.1
6750,2247,245,1,21.39
6751,2247,751,1,38.81
6752,2248,523,3,170.16
6753,2248,234,3,51.93
6754,2249,12,2,285.25
6755,2250,773,1,1006.41
6756,2251,70,2,110.8
6757,2252,729,3,197.58
6758,2253,287,3,1933.1
6759,2253,47,1,424.57
6760,2253,583,1,112.12
6761,2253,459,3,42.96
6762,2254,28,2,26.12
6763,2255,719,3,61.45
6764,2255,651,3,77.25
6765,2255,659,1,11.94
6766,2255,108,2,29.28
6767,2255,730,2,21.17
6768,2256,744,2,67.73
6769,2256,451,2,30.49
6770,2256,766,3,22.07
6771,2256,293,3,36.22
6772,2257,447,1,123.84
6773,2257,47,3,424.57
6774,2257,714,2,125.26
6775,2257,313,2,154.45
6776,2257,651,1,77.25
6777,2258,253,1,19.26
6778,2259,726,2,14.95
6779,2259,102,2,967.88
6780,2259,331,1,1800.64
6781,2259,625,2,112.38
6782,2260,307,3,349.59
6783,2260,551,1,41.11
6784,2260,419,1,64.3
6785,2260,131,2,21.6
6786,2261,43,1,27.8
6787,2261,218,3,45.92
6788,2261,711,1,108.76
6789,2262,506,1,21.27
6790,2262,702,1,41.7
6791,2262,613,3,40.17
6792,2262,272,1,59.82
6793,2263,65,2,13.03
6794,2263,709,3,132.35
6795,2263,469,2,91.07
6796,2263,47,3,424.57
6797,2263,518,3,22.9
6798,2264,302,1,501.59
6799,2264,178,3,303.36
6800,2264,623,3,275.44
6801,2264,629,1,18.03
6802,2264,206,3,86.7
6803,2265,68,1,38.02
6804,2265,429,2,113.0
6805,2266,69,2,121.23
6806,2266,430,2,463.81
6807,2266,611,3,54.78
6808,2266,221,3,908.86
6809,2267,792,3,115.78
6810,2268,792,2,115.78
6811,2268,746,2,192.55
6812,2269,430,3,463.81
6813,2269,343,1,13.18
6814,2269,209,1,180.02
6815,2270,63,3,383.91
6816,2270,636,1,182.4
6817,2270,711,1,108.76
6818,2271,671,3,251.48
6819,2272,415,1,42.35
6820,2272,373,3,22.95
6821,2272,160,3,48.77
6822,2272,709,3,132.35
6823,2273,710,1,27.08
6824,2273,351,2,35.2
6825,2273,620,1,29.95
6826,2274,781,2,65.29
6827,2274,38,3,22.38
6828,2274,790,2,85.08
6829,2274,799,3,34.8
6830,2274,160,3,48.77
6831,2275,472,2,101.89
6832,2275,401,1,48.57
6833,2275,326,3,68.91
6834,2276,648,2,15.99
6835,2276,227,1,126.98
6836,2277,8,1,929.12
6837,2277,689,1,135.55
6838,2277,97,2,127.1
6839,2277,478,2,29.7
6840,2278,160,3,48.77
6841,2278,39,3,41.29
6842,2278,517,3,194.49
6843,2278,71,1,120.0
6844,2278,729,1,197.58
6845,2279,473,3,360.15
6846,2279,541,2,51.2
6847,2279,166,2,33.71
6848,2279,250,3,14.38
6849,2280,480,3,103.94
6850,2280,33,1,117.64
6851,2280,748,3,95.87
6852,2280,225,1,47.45
6853,2281,523,3,170.16
6854,2281,165,1,784.77
6855,2281,508,2,179.18
6856,2281,30,1,92.93
6857,2281,303,1,37.46
6858,2282,25,2,31.91
6859,2282,163,1,86.88
6860,2283,79,1,108.3
6861,2283,287,3,1933.1
6862,2284,745,1,230.96
6863,2284,770,3,21.04
6864,2284,616,2,49.82
6865,2284,676,1,358.85
6866,2284,402,3,330.25
6867,2285,63,3,383.91
6868,2285,529,3,27.92
6869,2285,4,1,199.95
6870,2286,776,1,30.02
6871,2286,128,3,82.26
6872,2287,786,1,57.69
6873,2287,101,1,31.91
6874,2287,705,2,54.87
6875,2287,319,1,56.26
6876,2288,768,1,54.73
6877,2288,115,3,92.71
6878,2289,555,3,157.83
6879,2289,100,2,1342.42
6880,2290,198,2,139.37
6881,2290,647,3,40.16
6882,2290,271,1,46.54
6883,2290,268,3,21.72
6884,2290,305,1,293.35
6885,2291,245,1,21.39
6886,2291,314,1,68.19
6887,2291,332,3,55.6
6888,2292,533,1,301.04
6889,2292,35,3,58.38
6890,2293,101,2,31.91
6891,2294,624,1,118.41
6892,2294,710,2,27.08
6893,2294,58,1,42.85
6894,2294,316,3,72.11
6895,2294,258,2,78.8
6896,2295,151,3,74.94
6897,2295,244,2,24.65
6898,2295,693,2,68.69
6899,2295,531,1,24.44
6900,2295,64,1,1666.59
6901,2296,191,2,107.5
6902,2297,232,3,353.07
6903,2297,97,3,127.1
6904,2297,51,2,353.4
6905,2297,166,1,33.71
6906,2298,103,1,94.47
6907,2298,94,1,622.2
6908,2298,485,1,137.18
6909,2298,186,3,158.77
6910,2298,742,1,9.29
6911,2299,770,3,21.04
6912,2299,401,2,48.57
6913,2299,134,2,58.26
6914,2300,186,2,158.77
6915,2300,38,2,22.38
6916,2301,280,1,3.25
6917,2301,654,3,64.82
6918,2301,95,1,15.06
6919,2302,348,2,26.59
6920,2302,634,2,167.9
6921,2302,221,2,908.86
6922,2303,494,3,70.03
6923,2303,250,3,14.38
6924,2304,474,3,99.63
6925,2304,665,3,697.88
6926,2304,498,3,96.02
6927,2304,329,2,178.2
6928,2305,766,2,22.07
6929,2305,746,1,192.55
6930,2305,244,1,24.65
6931,2305,616,3,49.82
6932,2306,376,2,100.55
6933,2307,251,2,12.06
6934,2307,474,2,99.63
6935,2308,378,3,54.53
6936,2309,123,1,32.2
6937,2309,534,3,2.11
6938,2310,142,2,64.02
6939,2310,457,3,1417.82
6940,2310,136,1,111.53
6941,2310,590,3,90.94
6942,2311,344,3,38.76
6943,2311,353,1,160.22
6944,2312,273,2,425.55
6945,2313,644,2,38.65
6946,2313,469,1,91.07
6947,2313,763,1,74.99
6948,2313,289,3,22.98
6949,2314,688,2,24.08
6950,2314,490,1,64.56
6951,2315,342,1,137.74
6952,2315,422,2,83.54
6953,2315,563,2,103.62
6954,2315,621,2,137.68
6955,2315,122,2,22.89
6956,2316,515,3,110.89
6957,2316,581,3,147.84
6958,2316,723,2,47.45
6959,2316,759,1,36.69
6960,2316,235,3,1001.74
6961,2317,336,2,309.28
6962,2317,508,1,179.18
6963,2317,72,2,8.88
6964,2317,718,1,519.12
6965,2318,104,2,51.44
6966,2318,5,1,119.64
6967,2318,775,3,33.09
6968,2319,176,2,33.43
6969,2319,263,2,110.12
6970,2319,50,3,30.3
6971,2320,410,1,116.03
6972,2320,710,1,27.08
6973,2320,374,2,82.62
6974,2320,370,3,177.56
6975,2320,604,3,68.52
6976,2321,363,2,49.54
6977,2321,445,2,65.39
6978,2322,440,2,113.17
6979,2323,192,1,152.24
6980,2323,758,2,42.96
6981,2324,188,1,20.51
6982,2324,374,2,82.62
6983,2324,537,1,245.88
6984,2324,592,3,46.98
6985,2324,34,1,101.64
6986,2325,718,2,519.12
6987,2325,769,2,38.22
6988,2326,325,3,188.67
6989,2327,132,2,33.22
6990,2328,167,3,106.61
6991,2329,156,2,252.18
6992,2329,310,2,87.12
6993,2329,261,1,55.32
6994,2329,388,2,435.78
6995,2330,791,3,37.35
6996,2330,321,2,320.49
6997,2330,27,3,79.02
6998,2330,453,1,8.97
6999,2331,375,2,126.61
7000,2331,125,3,54.04
7001,2331,651,2,77.25
7002,2331,237,2,55.52
7003,2331,124,2,64.24
7004,2332,185,1,1477.05
7005,2332,497,2,32.65
7006,2332,73,3,1633.72
7007,2333,647,1,40.16
7008,2333,564,1,24.08
7009,2333,398,3,44.74
7010,2333,461,1,60.69
