payment_id,order_id,payment_method,amount,payment_status,payment_timestamp
1837,1837,paypal,175.89,success,2026-03-19
1838,1838,credit_card,61.45,success,2026-03-19
1839,1839,paypal,56.81,success,2026-03-19
1840,1840,bank_transfer,134.88,success,2026-03-19
1841,1841,bank_transfer,386.25,success,2026-03-19
1842,1842,paypal,3276.7299999999996,refunded,2026-03-19
1843,1843,bank_transfer,1644.23,failed,2026-03-19
1844,1844,google_pay,520.16,refunded,2026-03-19
1845,1845,apple_pay,421.86,refunded,2026-03-19
1846,1846,bank_transfer,760.5699999999999,success,2026-03-19
1847,1847,apple_pay,5974.57,refunded,2026-03-19
1848,1848,paypal,1407.93,refunded,2026-03-19
1849,1849,paypal,167.93,refunded,2026-03-19
1850,1850,bank_transfer,1327.66,refunded,2026-03-19
1851,1851,google_pay,104.75,failed,2026-03-19
1852,1852,apple_pay,298.90999999999997,success,2026-03-19
1853,1853,paypal,1312.46,success,2026-03-19
1854,1854,apple_pay,497.66999999999996,success,2026-03-19
1855,1855,bank_transfer,644.72,refunded,2026-03-19
1856,1856,paypal,932.47,failed,2026-03-19
1857,1857,bank_transfer,408.46,success,2026-03-19
1858,1858,paypal,318.68,failed,2026-03-19
1859,1859,credit_card,1231.66,refunded,2026-03-19
1860,1860,paypal,195.56,refunded,2026-03-19
1861,1861,apple_pay,1877.8999999999999,failed,2026-03-19
1862,1862,paypal,961.08,failed,2026-03-19
1863,1863,google_pay,503.79,success,2026-03-19
1864,1864,google_pay,2043.7199999999998,failed,2026-03-19
1865,1865,credit_card,2464.44,success,2026-03-19
1866,1866,bank_transfer,280.95,success,2026-03-19
1867,1867,google_pay,2272.5,failed,2026-03-19
1868,1868,paypal,631.6,failed,2026-03-19
1869,1869,apple_pay,197.11,refunded,2026-03-19
1870,1870,google_pay,2969.43,success,2026-03-19
1871,1871,paypal,153.48,failed,2026-03-19
1872,1872,bank_transfer,136.38,refunded,2026-03-19
1873,1873,paypal,5212.54,refunded,2026-03-19
1874,1874,google_pay,4634.43,failed,2026-03-19
1875,1875,google_pay,1010.91,refunded,2026-03-19
1876,1876,google_pay,246.60000000000002,failed,2026-03-19
1877,1877,bank_transfer,1972.76,refunded,2026-03-19
1878,1878,paypal,28.2,failed,2026-03-19
1879,1879,paypal,442.44,refunded,2026-03-19
1880,1880,bank_transfer,7079.720000000001,refunded,2026-03-19
1881,1881,google_pay,535.8,success,2026-03-19
1882,1882,paypal,458.47,failed,2026-03-19
1883,1883,paypal,632.55,success,2026-03-19
1884,1884,paypal,505.21,failed,2026-03-19
1885,1885,bank_transfer,1215.08,failed,2026-03-19
1886,1886,credit_card,592.5,failed,2026-03-19
1887,1887,apple_pay,455.64,refunded,2026-03-19
1888,1888,credit_card,2658.04,success,2026-03-19
1889,1889,credit_card,263.21999999999997,success,2026-03-19
1890,1890,apple_pay,194.94,refunded,2026-03-19
1891,1891,bank_transfer,3825.67,success,2026-03-19
1892,1892,bank_transfer,532.97,success,2026-03-19
1893,1893,paypal,433.20000000000005,refunded,2026-03-19
1894,1894,google_pay,2291.45,success,2026-03-19
1895,1895,paypal,2815.1,failed,2026-03-19
1896,1896,bank_transfer,104.75,refunded,2026-03-19
1897,1897,paypal,544.61,refunded,2026-03-19
1898,1898,bank_transfer,636.76,success,2026-03-19
1899,1899,google_pay,679.81,success,2026-03-19
1900,1900,apple_pay,3019.5800000000004,failed,2026-03-19
1901,1901,credit_card,4006.71,refunded,2026-03-19
1902,1902,credit_card,150.17000000000002,success,2026-03-19
1903,1903,bank_transfer,845.6,refunded,2026-03-19
1904,1904,google_pay,861.8,failed,2026-03-19
1905,1905,paypal,442.59000000000003,success,2026-03-19
1906,1906,credit_card,337.23,success,2026-03-19
1907,1907,paypal,56.4,refunded,2026-03-19
1908,1908,google_pay,281.6,refunded,2026-03-19
1909,1909,paypal,3379.8999999999996,refunded,2026-03-19
1910,1910,apple_pay,284.34,refunded,2026-03-19
1911,1911,paypal,10327.35,failed,2026-03-19
1912,1912,credit_card,470.73,success,2026-03-19
1913,1913,apple_pay,5428.889999999999,failed,2026-03-19
1914,1914,bank_transfer,510.77,refunded,2026-03-19
1915,1915,bank_transfer,40.86,failed,2026-03-19
1916,1916,apple_pay,705.38,refunded,2026-03-19
1917,1917,credit_card,693.4200000000001,failed,2026-03-19
1918,1918,paypal,6473.91,refunded,2026-03-19
1919,1919,apple_pay,425.25,failed,2026-03-19
1920,1920,credit_card,595.58,failed,2026-03-19
1921,1921,google_pay,4647.61,failed,2026-03-19
1922,1922,paypal,476.27,success,2026-03-19
1923,1923,credit_card,889.9200000000001,success,2026-03-19
1924,1924,bank_transfer,535.2,refunded,2026-03-19
1925,1925,apple_pay,1458.3500000000001,success,2026-03-19
1926,1926,credit_card,1991.9599999999998,success,2026-03-19
1927,1927,credit_card,870.3,failed,2026-03-19
1928,1928,credit_card,2142.72,success,2026-03-19
1929,1929,bank_transfer,1161.17,failed,2026-03-19
1930,1930,bank_transfer,282.86,failed,2026-03-19
1931,1931,apple_pay,115.3,failed,2026-03-19
1932,1932,apple_pay,835.78,success,2026-03-19
1933,1933,apple_pay,913.58,success,2026-03-19
1934,1934,apple_pay,224.0,failed,2026-03-19
1935,1935,credit_card,573.8,success,2026-03-19
1936,1936,paypal,647.46,refunded,2026-03-19
1937,1937,apple_pay,325.38,refunded,2026-03-19
1938,1938,bank_transfer,705.39,refunded,2026-03-19
1939,1939,paypal,596.92,refunded,2026-03-19
1940,1940,bank_transfer,3473.87,success,2026-03-19
1941,1941,bank_transfer,1084.28,success,2026-03-19
1942,1942,apple_pay,5683.379999999999,success,2026-03-19
1943,1943,credit_card,98.22,failed,2026-03-19
1944,1944,paypal,68.78999999999999,failed,2026-03-19
1945,1945,bank_transfer,991.9200000000001,success,2026-03-19
1946,1946,apple_pay,850.44,refunded,2026-03-19
1947,1947,credit_card,298.09,success,2026-03-19
1948,1948,google_pay,4340.19,success,2026-03-19
1949,1949,paypal,723.22,refunded,2026-03-19
1950,1950,credit_card,420.46000000000004,refunded,2026-03-19
1951,1951,paypal,120.12,refunded,2026-03-19
1952,1952,google_pay,871.55,success,2026-03-19
1953,1953,apple_pay,546.5699999999999,refunded,2026-03-19
1954,1954,google_pay,6826.7699999999995,failed,2026-03-19
1955,1955,apple_pay,3799.65,failed,2026-03-19
1956,1956,apple_pay,2184.27,refunded,2026-03-18
1957,1957,apple_pay,896.0,success,2026-03-18
1958,1958,bank_transfer,1402.45,success,2026-03-18
1959,1959,credit_card,1618.51,failed,2026-03-18
1960,1960,paypal,849.52,success,2026-03-18
1961,1961,apple_pay,503.63,failed,2026-03-18
1962,1962,bank_transfer,2821.29,failed,2026-03-18
1963,1963,credit_card,570.02,refunded,2026-03-18
1964,1964,google_pay,427.4,failed,2026-03-18
1965,1965,apple_pay,813.14,refunded,2026-03-18
1966,1966,apple_pay,800.22,failed,2026-03-18
1967,1967,google_pay,578.8,refunded,2026-03-18
1968,1968,google_pay,947.03,success,2026-03-18
1969,1969,paypal,935.9000000000001,failed,2026-03-18
1970,1970,apple_pay,750.45,refunded,2026-03-18
1971,1971,bank_transfer,923.69,refunded,2026-03-18
1972,1972,bank_transfer,2321.46,success,2026-03-18
1973,1973,google_pay,481.78,failed,2026-03-18
1974,1974,credit_card,2290.81,success,2026-03-18
1975,1975,bank_transfer,601.16,success,2026-03-18
1976,1976,apple_pay,139.3,failed,2026-03-18
1977,1977,credit_card,2030.9099999999999,failed,2026-03-18
1978,1978,bank_transfer,1109.51,failed,2026-03-18
1979,1979,credit_card,1692.8400000000001,success,2026-03-18
1980,1980,paypal,1168.02,success,2026-03-18
1981,1981,bank_transfer,37.260000000000005,refunded,2026-03-18
1982,1982,credit_card,1816.7299999999998,failed,2026-03-18
1983,1983,credit_card,1499.53,success,2026-03-18
1984,1984,apple_pay,808.64,failed,2026-03-18
1985,1985,paypal,539.78,success,2026-03-18
1986,1986,apple_pay,728.62,failed,2026-03-18
1987,1987,bank_transfer,81.28999999999999,failed,2026-03-18
1988,1988,google_pay,1725.36,refunded,2026-03-18
1989,1989,apple_pay,995.6700000000001,success,2026-03-18
1990,1990,apple_pay,40.82,failed,2026-03-18
1991,1991,apple_pay,350.46,refunded,2026-03-18
1992,1992,google_pay,691.59,success,2026-03-18
1993,1993,google_pay,5716.52,refunded,2026-03-18
1994,1994,google_pay,245.31,success,2026-03-18
1995,1995,credit_card,106.6,success,2026-03-18
1996,1996,paypal,217.0,refunded,2026-03-18
1997,1997,credit_card,2011.8799999999999,failed,2026-03-18
1998,1998,paypal,69.28,refunded,2026-03-18
1999,1999,credit_card,84.92999999999999,success,2026-03-18
2000,2000,apple_pay,470.02,success,2026-03-18
2001,2001,credit_card,247.23,failed,2026-03-18
2002,2002,google_pay,1214.3600000000001,failed,2026-03-18
2003,2003,google_pay,792.99,failed,2026-03-18
2004,2004,bank_transfer,744.75,success,2026-03-18
2005,2005,apple_pay,1982.26,refunded,2026-03-18
2006,2006,bank_transfer,185.78,failed,2026-03-18
2007,2007,paypal,2393.28,refunded,2026-03-18
2008,2008,apple_pay,995.6400000000001,failed,2026-03-18
2009,2009,google_pay,1311.08,failed,2026-03-18
2010,2010,credit_card,387.45,refunded,2026-03-18
2011,2011,paypal,117.45,success,2026-03-18
2012,2012,bank_transfer,264.74,failed,2026-03-18
2013,2013,apple_pay,1182.8,refunded,2026-03-18
2014,2014,bank_transfer,1430.98,failed,2026-03-18
2015,2015,apple_pay,865.8299999999999,success,2026-03-18
2016,2016,paypal,489.7900000000001,success,2026-03-18
2017,2017,apple_pay,373.16999999999996,refunded,2026-03-18
2018,2018,paypal,333.78999999999996,failed,2026-03-18
2019,2019,paypal,637.28,success,2026-03-18
2020,2020,credit_card,705.79,refunded,2026-03-18
2021,2021,credit_card,397.65,failed,2026-03-18
2022,2022,credit_card,355.38,refunded,2026-03-18
2023,2023,apple_pay,483.68,refunded,2026-03-18
2024,2024,credit_card,1237.62,failed,2026-03-18
2025,2025,paypal,3922.62,refunded,2026-03-18
2026,2026,apple_pay,236.8,success,2026-03-18
2027,2027,bank_transfer,2070.25,success,2026-03-18
2028,2028,paypal,315.3,refunded,2026-03-18
2029,2029,paypal,93.04,refunded,2026-03-18
2030,2030,bank_transfer,46.25,refunded,2026-03-18
2031,2031,paypal,1963.76,success,2026-03-18
2032,2032,apple_pay,510.92,refunded,2026-03-18
2033,2033,apple_pay,6407.22,refunded,2026-03-18
2034,2034,credit_card,115.47,refunded,2026-03-18
2035,2035,bank_transfer,126.23,failed,2026-03-18
2036,2036,bank_transfer,2450.99,success,2026-03-18
2037,2037,bank_transfer,1442.5900000000001,refunded,2026-03-18
2038,2038,credit_card,746.93,failed,2026-03-18
2039,2039,paypal,1414.4099999999999,failed,2026-03-18
2040,2040,bank_transfer,1534.53,success,2026-03-18
2041,2041,paypal,6058.08,failed,2026-03-18
2042,2042,google_pay,511.98,success,2026-03-18
2043,2043,google_pay,987.53,failed,2026-03-18
2044,2044,credit_card,485.83,success,2026-03-18
2045,2045,credit_card,101.68,success,2026-03-18
2046,2046,paypal,2455.21,refunded,2026-03-18
2047,2047,credit_card,681.3599999999999,failed,2026-03-18
2048,2048,apple_pay,483.68,refunded,2026-03-18
2049,2049,bank_transfer,382.73,refunded,2026-03-18
2050,2050,credit_card,1844.16,refunded,2026-03-18
2051,2051,paypal,588.6700000000001,refunded,2026-03-18
2052,2052,apple_pay,3962.67,failed,2026-03-18
2053,2053,paypal,1168.58,success,2026-03-18
2054,2054,google_pay,592.01,failed,2026-03-18
2055,2055,bank_transfer,1703.94,failed,2026-03-18
2056,2056,google_pay,263.21999999999997,failed,2026-03-18
2057,2057,bank_transfer,1687.0100000000002,refunded,2026-03-18
2058,2058,bank_transfer,2897.98,failed,2026-03-18
2059,2059,apple_pay,578.6700000000001,refunded,2026-03-18
2060,2060,bank_transfer,106.80000000000001,success,2026-03-18
2061,2061,paypal,210.71,failed,2026-03-18
2062,2062,bank_transfer,143.77,failed,2026-03-18
2063,2063,google_pay,2066.49,refunded,2026-03-18
2064,2064,credit_card,595.76,success,2026-03-18
2065,2065,google_pay,910.6899999999999,refunded,2026-03-18
2066,2066,google_pay,274.4,success,2026-03-18
2067,2067,apple_pay,6299.590000000001,failed,2026-03-18
2068,2068,apple_pay,867.4,refunded,2026-03-18
2069,2069,apple_pay,1175.18,failed,2026-03-18
2070,2070,google_pay,386.28999999999996,success,2026-03-18
2071,2071,google_pay,552.54,refunded,2026-03-18
2072,2072,bank_transfer,1394.1299999999999,failed,2026-03-17
2073,2073,apple_pay,1405.42,refunded,2026-03-17
2074,2074,credit_card,720.3199999999999,refunded,2026-03-17
2075,2075,paypal,218.72,refunded,2026-03-17
2076,2076,paypal,2952.66,refunded,2026-03-17
2077,2077,paypal,91.35999999999999,failed,2026-03-17
2078,2078,paypal,1907.62,failed,2026-03-17
2079,2079,paypal,1914.77,success,2026-03-17
2080,2080,apple_pay,508.49,success,2026-03-17
2081,2081,bank_transfer,1059.98,success,2026-03-17
2082,2082,apple_pay,1078.08,failed,2026-03-17
2083,2083,apple_pay,2163.4399999999996,success,2026-03-17
2084,2084,paypal,14.18,failed,2026-03-17
2085,2085,credit_card,53.67,failed,2026-03-17
2086,2086,credit_card,552.63,success,2026-03-17
2087,2087,google_pay,814.9200000000001,success,2026-03-17
2088,2088,credit_card,1216.23,refunded,2026-03-17
2089,2089,apple_pay,1711.7199999999998,refunded,2026-03-17
2090,2090,google_pay,180.63,failed,2026-03-17
2091,2091,google_pay,179.01,success,2026-03-17
2092,2092,paypal,705.6800000000001,refunded,2026-03-17
2093,2093,paypal,442.15000000000003,failed,2026-03-17
2094,2094,credit_card,1154.03,refunded,2026-03-17
2095,2095,google_pay,392.66,failed,2026-03-17
2096,2096,bank_transfer,100.72,success,2026-03-17
2097,2097,credit_card,292.46,refunded,2026-03-17
2098,2098,paypal,232.39,failed,2026-03-17
2099,2099,credit_card,3851.0099999999998,success,2026-03-17
2100,2100,bank_transfer,716.0,success,2026-03-17
2101,2101,bank_transfer,215.72,success,2026-03-17
2102,2102,credit_card,1139.48,failed,2026-03-17
2103,2103,apple_pay,1263.82,refunded,2026-03-17
2104,2104,paypal,6679.68,failed,2026-03-17
2105,2105,bank_transfer,475.61,refunded,2026-03-17
2106,2106,apple_pay,1265.5099999999998,success,2026-03-17
2107,2107,bank_transfer,3984.48,success,2026-03-17
2108,2108,paypal,216.26999999999998,refunded,2026-03-17
2109,2109,paypal,1105.97,success,2026-03-17
2110,2110,bank_transfer,1427.21,failed,2026-03-17
2111,2111,bank_transfer,1104.71,success,2026-03-17
2112,2112,google_pay,205.45,failed,2026-03-17
2113,2113,bank_transfer,377.94,success,2026-03-17
2114,2114,bank_transfer,3700.1099999999997,success,2026-03-17
2115,2115,bank_transfer,1160.11,success,2026-03-17
2116,2116,paypal,97.28999999999999,refunded,2026-03-17
2117,2117,credit_card,448.87,success,2026-03-17
2118,2118,bank_transfer,286.25,success,2026-03-17
2119,2119,apple_pay,916.15,refunded,2026-03-17
2120,2120,credit_card,113.62,refunded,2026-03-17
2121,2121,bank_transfer,327.3,success,2026-03-17
2122,2122,apple_pay,366.54,success,2026-03-17
2123,2123,credit_card,2525.12,success,2026-03-17
2124,2124,apple_pay,3238.21,refunded,2026-03-17
2125,2125,paypal,2066.52,refunded,2026-03-17
2126,2126,credit_card,1417.0,success,2026-03-17
2127,2127,paypal,1387.26,success,2026-03-17
2128,2128,apple_pay,463.82000000000005,success,2026-03-17
2129,2129,credit_card,1042.7,success,2026-03-17
2130,2130,paypal,5526.91,failed,2026-03-17
2131,2131,bank_transfer,2478.5099999999998,success,2026-03-17
2132,2132,bank_transfer,3941.9100000000003,failed,2026-03-17
2133,2133,apple_pay,161.55,failed,2026-03-17
2134,2134,bank_transfer,2714.7200000000003,refunded,2026-03-17
2135,2135,bank_transfer,328.40999999999997,refunded,2026-03-17
2136,2136,google_pay,1054.1399999999999,refunded,2026-03-17
2137,2137,google_pay,1478.49,refunded,2026-03-17
2138,2138,paypal,58.71,failed,2026-03-17
2139,2139,credit_card,454.23,failed,2026-03-17
2140,2140,google_pay,49.66,failed,2026-03-17
2141,2141,bank_transfer,778.6000000000001,refunded,2026-03-17
2142,2142,credit_card,503.33000000000004,success,2026-03-17
2143,2143,google_pay,2400.7200000000003,refunded,2026-03-17
2144,2144,google_pay,489.36,refunded,2026-03-17
2145,2145,apple_pay,2058.7799999999997,refunded,2026-03-17
2146,2146,bank_transfer,214.6,refunded,2026-03-17
2147,2147,paypal,406.71000000000004,success,2026-03-17
2148,2148,credit_card,6303.8099999999995,failed,2026-03-17
2149,2149,credit_card,339.89000000000004,refunded,2026-03-17
2150,2150,bank_transfer,85.34,refunded,2026-03-17
2151,2151,credit_card,1715.46,refunded,2026-03-17
2152,2152,credit_card,135.66,refunded,2026-03-17
2153,2153,credit_card,1038.23,failed,2026-03-17
2154,2154,credit_card,410.06,success,2026-03-17
2155,2155,bank_transfer,240.36,failed,2026-03-17
2156,2156,paypal,304.03000000000003,success,2026-03-17
2157,2157,google_pay,444.96999999999997,failed,2026-03-17
2158,2158,google_pay,305.73,refunded,2026-03-17
2159,2159,bank_transfer,882.13,failed,2026-03-17
2160,2160,bank_transfer,702.59,refunded,2026-03-17
2161,2161,bank_transfer,1601.1799999999998,refunded,2026-03-17
2162,2162,google_pay,845.03,refunded,2026-03-17
2163,2163,credit_card,310.15,failed,2026-03-17
2164,2164,paypal,332.92,success,2026-03-17
2165,2165,credit_card,11.64,refunded,2026-03-17
2166,2166,paypal,17.46,failed,2026-03-17
2167,2167,google_pay,1184.4099999999999,failed,2026-03-17
2168,2168,apple_pay,94.86,failed,2026-03-17
2169,2169,google_pay,198.06,success,2026-03-17
2170,2170,google_pay,1086.96,refunded,2026-03-17
2171,2171,bank_transfer,738.6099999999999,success,2026-03-17
2172,2172,credit_card,345.32,success,2026-03-17
2173,2173,paypal,1019.58,refunded,2026-03-17
2174,2174,bank_transfer,3309.05,success,2026-03-17
2175,2175,bank_transfer,95.1,failed,2026-03-17
2176,2176,paypal,974.61,success,2026-03-17
2177,2177,apple_pay,763.45,refunded,2026-03-17
2178,2178,google_pay,567.5500000000001,success,2026-03-17
2179,2179,credit_card,175.52,success,2026-03-17
2180,2180,paypal,3567.3900000000003,refunded,2026-03-17
2181,2181,apple_pay,586.39,failed,2026-03-17
2182,2182,apple_pay,425.5,refunded,2026-03-17
2183,2183,credit_card,74.49,failed,2026-03-16
2184,2184,apple_pay,5453.0,success,2026-03-16
2185,2185,credit_card,1254.5,success,2026-03-16
2186,2186,paypal,73.2,refunded,2026-03-16
2187,2187,credit_card,308.59000000000003,failed,2026-03-16
2188,2188,credit_card,104.82,failed,2026-03-16
2189,2189,bank_transfer,7447.129999999999,success,2026-03-16
2190,2190,apple_pay,358.0,refunded,2026-03-16
2191,2191,credit_card,6981.39,refunded,2026-03-16
2192,2192,bank_transfer,5913.12,refunded,2026-03-16
2193,2193,paypal,3776.12,failed,2026-03-16
2194,2194,google_pay,4615.07,refunded,2026-03-16
2195,2195,paypal,686.92,success,2026-03-16
2196,2196,apple_pay,1474.8700000000001,refunded,2026-03-16
2197,2197,paypal,269.64,failed,2026-03-16
2198,2198,credit_card,695.8199999999999,success,2026-03-16
2199,2199,google_pay,693.01,failed,2026-03-16
2200,2200,apple_pay,264.01,failed,2026-03-16
2201,2201,paypal,489.27,failed,2026-03-16
2202,2202,google_pay,1557.31,success,2026-03-16
2203,2203,paypal,387.45,failed,2026-03-16
2204,2204,apple_pay,352.52,success,2026-03-16
2205,2205,google_pay,10.1,success,2026-03-16
2206,2206,bank_transfer,310.26,success,2026-03-16
2207,2207,bank_transfer,395.32,refunded,2026-03-16
2208,2208,paypal,807.48,success,2026-03-16
2209,2209,google_pay,538.1700000000001,failed,2026-03-16
2210,2210,credit_card,1212.8999999999999,refunded,2026-03-16
2211,2211,google_pay,160.43,refunded,2026-03-16
2212,2212,paypal,5674.43,success,2026-03-16
2213,2213,credit_card,3693.62,failed,2026-03-16
2214,2214,paypal,259.88,failed,2026-03-16
2215,2215,bank_transfer,2108.45,failed,2026-03-16
2216,2216,apple_pay,1508.22,success,2026-03-16
2217,2217,paypal,260.84,failed,2026-03-16
2218,2218,apple_pay,1201.74,failed,2026-03-16
2219,2219,apple_pay,717.11,failed,2026-03-16
2220,2220,paypal,307.15999999999997,success,2026-03-16
2221,2221,credit_card,9.69,failed,2026-03-16
2222,2222,paypal,99.51,refunded,2026-03-16
2223,2223,apple_pay,648.16,refunded,2026-03-16
2224,2224,google_pay,780.6,refunded,2026-03-16
2225,2225,credit_card,3056.4300000000003,refunded,2026-03-16
2226,2226,apple_pay,45.14,failed,2026-03-16
2227,2227,apple_pay,2348.83,success,2026-03-16
2228,2228,bank_transfer,768.0699999999999,success,2026-03-16
2229,2229,credit_card,740.8399999999999,failed,2026-03-16
2230,2230,credit_card,181.26,failed,2026-03-16
2231,2231,apple_pay,2729.61,success,2026-03-16
2232,2232,credit_card,782.94,success,2026-03-16
2233,2233,google_pay,888.1699999999998,failed,2026-03-16
2234,2234,apple_pay,2128.7,success,2026-03-16
2235,2235,apple_pay,494.78000000000003,success,2026-03-16
2236,2236,credit_card,5366.0,failed,2026-03-16
2237,2237,credit_card,548.78,refunded,2026-03-16
2238,2238,bank_transfer,388.61,failed,2026-03-16
2239,2239,credit_card,1532.37,refunded,2026-03-16
2240,2240,google_pay,506.69,refunded,2026-03-16
2241,2241,credit_card,3157.4399999999996,success,2026-03-16
2242,2242,google_pay,100.72,failed,2026-03-16
2243,2243,apple_pay,1255.93,refunded,2026-03-16
2244,2244,apple_pay,669.4,success,2026-03-16
2245,2245,apple_pay,4785.55,success,2026-03-16
2246,2246,apple_pay,4125.15,success,2026-03-16
2247,2247,bank_transfer,903.81,failed,2026-03-16
2248,2248,google_pay,90.17999999999999,failed,2026-03-16
2249,2249,bank_transfer,271.58,success,2026-03-16
2250,2250,credit_card,144.04000000000002,success,2026-03-16
2251,2251,credit_card,60.64,success,2026-03-16
2252,2252,apple_pay,559.45,refunded,2026-03-16
2253,2253,apple_pay,234.53,failed,2026-03-16
2254,2254,google_pay,1543.02,success,2026-03-16
2255,2255,paypal,306.57,failed,2026-03-16
2256,2256,paypal,870.6800000000001,failed,2026-03-16
2257,2257,google_pay,1996.9199999999998,success,2026-03-16
2258,2258,bank_transfer,2016.18,failed,2026-03-16
2259,2259,apple_pay,3354.7200000000003,success,2026-03-16
2260,2260,credit_card,240.3,refunded,2026-03-16
2261,2261,credit_card,2735.85,success,2026-03-16
2262,2262,credit_card,282.3,success,2026-03-16
2263,2263,credit_card,880.02,failed,2026-03-16
2264,2264,paypal,6168.629999999999,failed,2026-03-16
2265,2265,apple_pay,385.27000000000004,refunded,2026-03-16
2266,2266,apple_pay,406.21,refunded,2026-03-16
2267,2267,apple_pay,5691.6900000000005,success,2026-03-16
2268,2268,bank_transfer,1181.37,success,2026-03-15
2269,2269,bank_transfer,1279.17,success,2026-03-15
2270,2270,google_pay,706.4000000000001,success,2026-03-15
2271,2271,google_pay,241.82,refunded,2026-03-15
2272,2272,credit_card,1051.62,refunded,2026-03-15
2273,2273,credit_card,682.03,failed,2026-03-15
2274,2274,apple_pay,1424.97,success,2026-03-15
2275,2275,bank_transfer,55.84,refunded,2026-03-15
2276,2276,credit_card,204.70999999999998,success,2026-03-15
2277,2277,credit_card,1571.6000000000001,success,2026-03-15
2278,2278,apple_pay,182.76,success,2026-03-15
2279,2279,bank_transfer,434.56,failed,2026-03-15
2280,2280,apple_pay,378.82,success,2026-03-15
2281,2281,google_pay,170.1,success,2026-03-15
2282,2282,bank_transfer,74.04,refunded,2026-03-15
2283,2283,paypal,2025.88,failed,2026-03-15
2284,2284,credit_card,110.2,success,2026-03-15
2285,2285,google_pay,35.82,failed,2026-03-15
2286,2286,credit_card,1065.32,refunded,2026-03-15
2287,2287,apple_pay,576.36,failed,2026-03-15
2288,2288,paypal,922.92,success,2026-03-15
2289,2289,paypal,34.3,refunded,2026-03-15
2290,2290,bank_transfer,190.07,refunded,2026-03-15
2291,2291,paypal,1372.01,failed,2026-03-15
2292,2292,apple_pay,1341.33,success,2026-03-15
2293,2293,bank_transfer,2254.7400000000002,refunded,2026-03-15
2294,2294,credit_card,924.24,success,2026-03-15
2295,2295,apple_pay,76.27,failed,2026-03-15
2296,2296,paypal,1233.05,success,2026-03-15
2297,2297,paypal,586.43,refunded,2026-03-15
2298,2298,credit_card,153.09,success,2026-03-15
2299,2299,bank_transfer,581.76,success,2026-03-15
2300,2300,paypal,1698.8600000000001,success,2026-03-15
2301,2301,apple_pay,1688.94,refunded,2026-03-15
2302,2302,paypal,23.42,success,2026-03-15
2303,2303,bank_transfer,125.06,success,2026-03-15
2304,2304,paypal,102.18,failed,2026-03-15
2305,2305,bank_transfer,284.94,failed,2026-03-15
2306,2306,google_pay,2259.0,refunded,2026-03-15
2307,2307,apple_pay,813.36,failed,2026-03-15
2308,2308,bank_transfer,4145.8,refunded,2026-03-15
2309,2309,paypal,895.0,refunded,2026-03-15
2310,2310,credit_card,132.75,failed,2026-03-15
2311,2311,credit_card,432.69,success,2026-03-15
2312,2312,paypal,470.03,failed,2026-03-15
2313,2313,paypal,689.36,success,2026-03-15
2314,2314,paypal,1295.21,failed,2026-03-15
2315,2315,bank_transfer,6546.51,success,2026-03-15
2316,2316,bank_transfer,990.06,refunded,2026-03-15
2317,2317,bank_transfer,49.56,success,2026-03-15
2318,2318,credit_card,2591.21,failed,2026-03-15
2319,2319,credit_card,290.24,failed,2026-03-15
2320,2320,bank_transfer,899.9399999999999,refunded,2026-03-15
2321,2321,paypal,383.17999999999995,success,2026-03-15
2322,2322,credit_card,2262.04,refunded,2026-03-15
2323,2323,apple_pay,164.51,success,2026-03-15
2324,2324,google_pay,1183.76,success,2026-03-15
2325,2325,credit_card,1079.25,failed,2026-03-15
2326,2326,apple_pay,1057.56,refunded,2026-03-15
2327,2327,paypal,169.92,failed,2026-03-15
2328,2328,google_pay,592.99,success,2026-03-15
2329,2329,google_pay,701.85,refunded,2026-03-15
2330,2330,google_pay,192.44,refunded,2026-03-15
2331,2331,apple_pay,32.68,refunded,2026-03-15
2332,2332,credit_card,320.85,success,2026-03-15
2333,2333,paypal,1005.81,failed,2026-03-15
2334,2334,google_pay,221.04,success,2026-03-15
2335,2335,bank_transfer,1004.0,refunded,2026-03-15
2336,2336,google_pay,615.4,success,2026-03-15
2337,2337,google_pay,99.97999999999999,failed,2026-03-15
2338,2338,bank_transfer,258.36,success,2026-03-15
2339,2339,apple_pay,217.39000000000001,failed,2026-03-15
2340,2340,credit_card,114.33,success,2026-03-15
2341,2341,paypal,1420.54,refunded,2026-03-15
2342,2342,credit_card,151.78,failed,2026-03-15
2343,2343,google_pay,30.76,failed,2026-03-15
2344,2344,google_pay,2178.15,failed,2026-03-15
2345,2345,apple_pay,766.23,refunded,2026-03-15
2346,2346,paypal,3244.0399999999995,refunded,2026-03-15
2347,2347,credit_card,468.63,refunded,2026-03-15
2348,2348,paypal,101.68,failed,2026-03-15
2349,2349,google_pay,7.66,success,2026-03-15
2350,2350,bank_transfer,573.85,success,2026-03-15
2351,2351,paypal,486.75,refunded,2026-03-15
2352,2352,google_pay,393.57000000000005,success,2026-03-15
2353,2353,credit_card,431.28999999999996,failed,2026-03-15
2354,2354,credit_card,3831.21,failed,2026-03-15
2355,2355,paypal,275.2,success,2026-03-15
2356,2356,credit_card,140.14,failed,2026-03-15
2357,2357,google_pay,438.63,success,2026-03-15
2358,2358,credit_card,1593.06,refunded,2026-03-15
2359,2359,credit_card,1863.4499999999998,failed,2026-03-15
2360,2360,credit_card,526.92,failed,2026-03-15
2361,2361,credit_card,577.5,success,2026-03-15
